year,month,day,weight,flag,station,co2
1987,7,18,3,0,MLO,348.8
1987,7,25,5,0,MLO,349.5
1987,8,1,4,0,MLO,349.0
1987,8,8,2,0,MLO,348.1
1987,8,15,3,0,MLO,348.6
1987,8,22,5,0,MLO,348.0
1987,8,29,5,0,MLO,346.7
1987,9,5,4,0,MLO,347.0
1987,9,12,6,0,MLO,346.6
1987,9,19,6,0,MLO,346.2
1987,9,26,3,0,MLO,345.8
1987,10,3,4,0,MLO,345.7
1987,10,10,5,0,MLO,346.3
1987,10,17,5,0,MLO,346.5
1987,10,24,7,0,MLO,346.8
1987,10,31,6,0,MLO,346.9
1987,11,7,4,0,MLO,347.3
1987,11,14,7,0,MLO,347.6
1987,11,21,3,0,MLO,348.1
1987,11,28,3,0,MLO,348.7
1987,12,5,5,0,MLO,348.6
1987,12,12,5,0,MLO,348.8
1987,12,19,5,0,MLO,349.1
1987,12,26,5,0,MLO,349.2
1988,1,2,6,0,MLO,349.7
1988,1,9,7,0,MLO,350.2
1988,1,16,5,0,MLO,350.2
1988,1,23,5,0,MLO,350.7
1988,1,30,5,0,MLO,351.2
1988,2,6,4,0,MLO,351.8
1988,2,13,7,0,MLO,351.3
1988,2,20,6,0,MLO,351.5
1988,2,27,7,0,MLO,352.5
1988,3,5,6,0,MLO,352.8
1988,3,12,7,0,MLO,351.8
1988,3,19,4,0,MLO,351.7
1988,3,26,5,0,MLO,352.2
1988,4,2,6,0,MLO,353.1
1988,4,9,7,0,MLO,353.5
1988,4,16,7,0,MLO,353.1
1988,4,23,5,0,MLO,354.0
1988,4,30,4,0,MLO,354.2
1988,5,7,7,0,MLO,353.7
1988,5,14,5,0,MLO,354.3
1988,5,21,6,0,MLO,354.5
1988,5,28,6,0,MLO,354.2
1988,6,4,5,0,MLO,354.1
1988,6,11,6,0,MLO,354.2
1988,6,18,6,0,MLO,353.6
1988,6,25,7,0,MLO,353.1
1988,7,2,4,0,MLO,353.0
1988,7,9,4,0,MLO,352.5
1988,7,16,4,0,MLO,352.6
1988,7,23,5,0,MLO,351.9
1988,7,30,3,0,MLO,351.1
1988,8,6,5,0,MLO,350.9
1988,8,13,3,0,MLO,350.3
1988,8,20,4,0,MLO,350.4
1988,8,27,6,0,MLO,349.6
1988,9,3,5,0,MLO,349.3
1988,9,10,5,0,MLO,348.7
1988,9,17,5,0,MLO,348.9
1988,9,24,4,0,MLO,348.1
1988,10,1,4,0,MLO,348.8
1988,10,8,3,0,MLO,348.8
1988,10,15,7,0,MLO,348.6
1988,10,22,3,0,MLO,349.4
1988,10,29,5,0,MLO,349.2
1988,11,5,7,0,MLO,349.7
1988,11,12,7,0,MLO,349.8
1988,11,19,5,0,MLO,350.1
1988,11,26,7,0,MLO,350.4
1988,12,3,5,0,MLO,350.5
1988,12,10,5,0,MLO,351.0
1988,12,17,4,0,MLO,351.6
1988,12,24,6,0,MLO,351.3
1988,12,31,7,0,MLO,352.4
1989,1,7,7,0,MLO,352.7
1989,1,14,6,0,MLO,352.9
1989,1,21,7,0,MLO,352.5
1989,1,28,7,0,MLO,353.0
1989,2,4,5,0,MLO,352.8
1989,2,11,5,0,MLO,352.6
1989,2,18,6,0,MLO,353.2
1989,2,25,7,0,MLO,353.4
1989,3,4,7,0,MLO,353.1
1989,3,11,6,0,MLO,353.4
1989,3,18,6,0,MLO,353.5
1989,3,25,7,0,MLO,354.4
1989,4,1,7,0,MLO,354.5
1989,4,8,7,0,MLO,355.0
1989,4,15,4,0,MLO,355.4
1989,4,22,7,0,MLO,356.0
1989,4,29,6,0,MLO,355.9
1989,5,6,6,0,MLO,355.3
1989,5,13,5,0,MLO,355.8
1989,5,20,6,0,MLO,355.6
1989,5,27,4,0,MLO,355.7
1989,6,3,6,0,MLO,355.8
1989,6,10,6,0,MLO,355.0
1989,6,17,7,0,MLO,354.8
1989,6,24,5,0,MLO,354.9
1989,7,1,6,0,MLO,354.5
1989,7,8,4,0,MLO,354.7
1989,7,15,7,0,MLO,353.8
1989,7,22,6,0,MLO,353.1
1989,7,29,6,0,MLO,353.2
1989,8,5,6,0,MLO,352.6
1989,8,12,6,0,MLO,352.2
1989,8,19,5,0,MLO,351.1
1989,8,26,5,0,MLO,350.4
1989,9,2,7,0,MLO,350.7
1989,9,9,5,0,MLO,350.2
1989,9,16,6,0,MLO,349.4
1989,9,23,7,0,MLO,349.3
1989,9,30,1,0,MLO,349.7
1989,10,7,6,0,MLO,349.9
1989,10,14,6,0,MLO,349.7
1989,10,21,6,0,MLO,350.2
1989,10,28,7,0,MLO,350.4
1989,11,4,7,0,MLO,350.6
1989,11,11,6,0,MLO,351.2
1989,11,18,7,0,MLO,351.6
1989,11,25,5,0,MLO,351.4
1989,12,2,6,0,MLO,352.0
1989,12,9,4,0,MLO,352.1
1989,12,16,6,0,MLO,352.4
1989,12,23,5,0,MLO,352.5
1989,12,30,4,0,MLO,353.4
1990,1,6,7,0,MLO,353.4
1990,1,13,7,0,MLO,353.5
1990,1,20,7,0,MLO,353.8
1990,1,27,7,0,MLO,353.9
1990,2,3,7,0,MLO,354.1
1990,2,10,5,0,MLO,355.0
1990,2,17,7,0,MLO,354.8
1990,2,24,7,0,MLO,354.7
1990,3,3,3,0,MLO,355.7
1990,3,10,5,0,MLO,354.9
1990,3,17,7,0,MLO,355.8
1990,3,24,6,0,MLO,355.1
1990,3,31,6,0,MLO,355.9
1990,4,7,7,0,MLO,356.1
1990,4,14,7,0,MLO,355.9
1990,4,21,6,0,MLO,356.6
1990,4,28,4,0,MLO,356.1
1990,5,5,5,0,MLO,357.3
1990,5,12,5,0,MLO,357.0
1990,5,19,7,0,MLO,356.9
1990,5,26,6,0,MLO,357.1
1990,6,2,6,0,MLO,357.0
1990,6,9,7,0,MLO,356.6
1990,6,16,5,0,MLO,355.6
1990,6,23,7,0,MLO,355.5
1990,6,30,7,0,MLO,355.7
1990,7,7,7,0,MLO,355.5
1990,7,14,7,0,MLO,354.0
1990,7,21,6,0,MLO,354.5
1990,7,28,5,0,MLO,354.7
1990,8,4,5,0,MLO,353.5
1990,8,11,5,0,MLO,353.2
1990,8,18,7,0,MLO,352.9
1990,8,25,5,0,MLO,352.0
1990,9,1,4,0,MLO,350.9
1990,9,8,3,0,MLO,350.7
1990,9,15,6,0,MLO,351.3
1990,9,22,6,0,MLO,350.9
1990,9,29,3,0,MLO,350.9
1990,10,6,2,0,MLO,351.1
1990,10,13,7,0,MLO,351.0
1990,10,20,4,0,MLO,351.4
1990,10,27,3,0,MLO,351.4
1990,11,3,5,0,MLO,352.1
1990,11,10,7,0,MLO,352.6
1990,11,17,6,0,MLO,353.0
1990,11,24,5,0,MLO,353.1
1990,12,1,7,0,MLO,353.6
1990,12,8,6,0,MLO,354.0
1990,12,15,6,0,MLO,353.8
1990,12,22,7,0,MLO,354.5
1990,12,29,6,0,MLO,354.8
1991,1,5,7,0,MLO,354.2
1991,1,12,7,0,MLO,354.7
1991,1,19,6,0,MLO,354.8
1991,1,26,7,0,MLO,355.0
1991,2,2,7,0,MLO,355.2
1991,2,9,6,0,MLO,355.2
1991,2,16,7,0,MLO,356.4
1991,2,23,6,0,MLO,355.8
1991,3,2,7,0,MLO,356.4
1991,3,9,7,0,MLO,357.2
1991,3,16,6,0,MLO,357.6
1991,3,23,7,0,MLO,356.9
1991,3,30,5,0,MLO,357.9
1991,4,6,7,0,MLO,358.3
1991,4,13,7,0,MLO,357.8
1991,4,20,6,0,MLO,359.1
1991,4,27,7,0,MLO,359.2
1991,5,4,7,0,MLO,359.1
1991,5,11,7,0,MLO,358.9
1991,5,18,7,0,MLO,360.0
1991,5,25,7,0,MLO,359.0
1991,6,1,7,0,MLO,358.5
1991,6,8,6,0,MLO,358.4
1991,6,15,6,0,MLO,358.2
1991,6,22,5,0,MLO,358.1
1991,6,29,5,0,MLO,357.7
1991,7,6,6,0,MLO,357.2
1991,7,13,5,0,MLO,356.5
1991,7,20,7,0,MLO,355.2
1991,7,27,5,0,MLO,355.3
1991,8,3,4,0,MLO,354.8
1991,8,10,5,0,MLO,354.6
1991,8,17,5,0,MLO,353.7
1991,8,24,7,0,MLO,353.0
1991,8,31,6,0,MLO,353.2
1991,9,7,4,0,MLO,353.0
1991,9,14,7,0,MLO,352.1
1991,9,21,6,0,MLO,351.8
1991,9,28,5,0,MLO,351.6
1991,10,5,7,0,MLO,351.7
1991,10,12,6,0,MLO,352.1
1991,10,19,6,0,MLO,352.5
1991,10,26,7,0,MLO,352.7
1991,11,2,6,0,MLO,353.4
1991,11,9,7,0,MLO,353.7
1991,11,16,7,0,MLO,353.5
1991,11,23,7,0,MLO,353.8
1991,11,30,7,0,MLO,354.3
1991,12,7,4,0,MLO,354.5
1991,12,14,7,0,MLO,354.9
1991,12,21,6,0,MLO,355.2
1991,12,28,6,0,MLO,355.5
1992,1,4,6,0,MLO,355.6
1992,1,11,7,0,MLO,356.0
1992,1,18,4,0,MLO,356.1
1992,1,25,7,0,MLO,355.9
1992,2,1,5,0,MLO,356.0
1992,2,8,7,0,MLO,356.7
1992,2,15,6,0,MLO,357.3
1992,2,22,4,0,MLO,356.9
1992,2,29,7,0,MLO,356.5
1992,3,7,7,0,MLO,357.3
1992,3,14,5,0,MLO,357.8
1992,3,21,6,0,MLO,358.1
1992,3,28,6,0,MLO,358.4
1992,4,4,7,0,MLO,358.5
1992,4,11,5,0,MLO,358.9
1992,4,18,5,0,MLO,359.7
1992,4,25,6,0,MLO,359.2
1992,5,2,7,0,MLO,359.6
1992,5,9,7,0,MLO,359.7
1992,5,16,7,0,MLO,358.6
1992,5,23,7,0,MLO,359.6
1992,5,30,7,0,MLO,360.2
1992,6,6,7,0,MLO,360.0
1992,6,13,4,0,MLO,359.4
1992,6,20,7,0,MLO,358.7
1992,6,27,7,0,MLO,358.4
1992,7,4,5,0,MLO,358.4
1992,7,11,5,0,MLO,357.2
1992,7,18,5,0,MLO,356.3
1992,7,25,5,0,MLO,356.1
1992,8,1,2,0,MLO,354.9
1992,8,8,6,0,MLO,355.3
1992,8,15,6,0,MLO,355.3
1992,8,22,4,0,MLO,354.5
1992,8,29,3,0,MLO,354.3
1992,9,5,5,0,MLO,353.5
1992,9,12,6,0,MLO,353.6
1992,9,19,7,0,MLO,352.3
1992,9,26,7,0,MLO,352.7
1992,10,3,6,0,MLO,353.6
1992,10,10,5,0,MLO,353.3
1992,10,17,7,0,MLO,353.2
1992,10,24,7,0,MLO,353.5
1992,10,31,7,0,MLO,353.5
1992,11,7,7,0,MLO,353.9
1992,11,14,6,0,MLO,353.8
1992,11,21,7,0,MLO,354.5
1992,11,28,7,0,MLO,354.6
1992,12,5,7,0,MLO,354.8
1992,12,12,7,0,MLO,355.3
1992,12,19,7,0,MLO,355.4
1992,12,26,6,0,MLO,355.9
1993,1,2,6,0,MLO,356.2
1993,1,9,5,0,MLO,356.9
1993,1,16,6,0,MLO,356.7
1993,1,23,6,0,MLO,356.6
1993,1,30,7,0,MLO,357.0
1993,2,6,7,0,MLO,356.6
1993,2,13,7,0,MLO,357.2
1993,2,20,7,0,MLO,357.3
1993,2,27,5,0,MLO,357.6
1993,3,6,6,0,MLO,358.3
1993,3,13,5,0,MLO,358.5
1993,3,20,7,0,MLO,358.1
1993,3,27,4,0,MLO,358.8
1993,4,3,7,0,MLO,359.1
1993,4,10,6,0,MLO,358.8
1993,4,17,7,0,MLO,359.4
1993,4,24,7,0,MLO,360.0
1993,5,1,6,0,MLO,359.6
1993,5,8,7,0,MLO,359.7
1993,5,15,6,0,MLO,360.7
1993,5,22,6,0,MLO,360.6
1993,5,29,7,0,MLO,360.3
1993,6,5,7,0,MLO,359.7
1993,6,12,7,0,MLO,359.9
1993,6,19,7,0,MLO,359.3
1993,6,26,6,0,MLO,359.1
1993,7,3,6,0,MLO,357.9
1993,7,10,7,0,MLO,358.0
1993,7,17,4,0,MLO,358.1
1993,7,24,5,0,MLO,356.6
1993,7,31,5,0,MLO,356.5
1993,8,7,6,0,MLO,355.8
1993,8,14,5,0,MLO,355.9
1993,8,21,4,0,MLO,354.9
1993,8,28,4,0,MLO,354.7
1993,9,4,1,0,MLO,354.3
1993,9,11,6,0,MLO,353.2
1993,9,18,6,0,MLO,353.8
1993,9,25,6,0,MLO,353.8
1993,10,2,5,0,MLO,353.8
1993,10,9,6,0,MLO,353.8
1993,10,16,6,0,MLO,354.0
1993,10,23,6,0,MLO,354.4
1993,10,30,7,0,MLO,354.3
1993,11,6,6,0,MLO,354.7
1993,11,13,7,0,MLO,355.1
1993,11,20,7,0,MLO,355.6
1993,11,27,7,0,MLO,356.0
1993,12,4,6,0,MLO,356.2
1993,12,11,7,0,MLO,356.5
1993,12,18,7,0,MLO,356.9
1993,12,25,2,0,MLO,357.5
1994,1,1,6,0,MLO,358.1
1994,1,8,6,0,MLO,358.1
1994,1,15,7,0,MLO,358.4
1994,1,22,7,0,MLO,358.3
1994,1,29,7,0,MLO,358.7
1994,2,5,5,0,MLO,358.4
1994,2,12,6,0,MLO,358.6
1994,2,19,7,0,MLO,359.0
1994,2,26,5,0,MLO,359.6
1994,3,5,6,0,MLO,358.7
1994,3,12,7,0,MLO,359.8
1994,3,19,7,0,MLO,360.4
1994,3,26,6,0,MLO,360.8
1994,4,2,7,0,MLO,360.6
1994,4,9,7,0,MLO,361.0
1994,4,16,7,0,MLO,361.0
1994,4,23,5,0,MLO,361.3
1994,4,30,6,0,MLO,362.2
1994,5,7,5,0,MLO,361.6
1994,5,14,6,0,MLO,361.4
1994,5,21,2,0,MLO,361.7
1994,5,28,4,0,MLO,361.9
1994,6,4,6,0,MLO,361.0
1994,6,11,6,0,MLO,361.0
1994,6,18,6,0,MLO,360.9
1994,6,25,6,0,MLO,360.7
1994,7,2,6,0,MLO,360.2
1994,7,9,7,0,MLO,359.9
1994,7,16,7,0,MLO,359.4
1994,7,23,7,0,MLO,359.0
1994,7,30,5,0,MLO,358.8
1994,8,6,6,0,MLO,358.1
1994,8,13,1,0,MLO,357.5
1994,8,20,4,0,MLO,357.6
1994,8,27,6,0,MLO,356.3
1994,9,3,7,0,MLO,356.4
1994,9,10,6,0,MLO,356.4
1994,9,17,7,0,MLO,355.4
1994,9,24,7,0,MLO,355.5
1994,10,1,7,0,MLO,355.4
1994,10,8,7,0,MLO,355.8
1994,10,15,7,0,MLO,356.0
1994,10,22,7,0,MLO,356.3
1994,10,29,7,0,MLO,356.6
1994,11,5,7,0,MLO,356.9
1994,11,12,5,0,MLO,357.4
1994,11,19,7,0,MLO,357.9
1994,11,26,7,0,MLO,358.1
1994,12,3,7,0,MLO,358.4
1994,12,10,7,0,MLO,359.1
1994,12,17,7,0,MLO,359.2
1994,12,24,7,0,MLO,359.1
1994,12,31,7,0,MLO,359.5
1995,1,7,4,0,MLO,359.6
1995,1,14,7,0,MLO,360.2
1995,1,21,6,0,MLO,360.1
1995,1,28,7,0,MLO,360.0
1995,2,4,6,0,MLO,360.6
1995,2,11,6,0,MLO,361.0
1995,2,18,7,0,MLO,360.8
1995,2,25,7,0,MLO,361.3
1995,3,4,6,0,MLO,362.2
1995,3,11,7,0,MLO,361.2
1995,3,18,5,0,MLO,360.9
1995,3,25,5,0,MLO,362.0
1995,4,1,7,0,MLO,363.8
1995,4,8,7,0,MLO,363.4
1995,4,15,7,0,MLO,363.3
1995,4,22,7,0,MLO,362.8
1995,4,29,6,0,MLO,363.5
1995,5,6,7,0,MLO,363.2
1995,5,13,7,0,MLO,364.1
1995,5,20,7,0,MLO,364.1
1995,5,27,7,0,MLO,363.4
1995,6,3,6,0,MLO,363.9
1995,6,10,7,0,MLO,363.4
1995,6,17,6,0,MLO,362.9
1995,6,24,7,0,MLO,362.8
1995,7,1,6,0,MLO,362.5
1995,7,8,5,0,MLO,362.2
1995,7,15,6,0,MLO,361.9
1995,7,22,6,0,MLO,361.5
1995,7,29,7,0,MLO,360.9
1995,8,5,7,0,MLO,360.4
1995,8,12,5,0,MLO,359.2
1995,8,19,7,0,MLO,358.7
1995,8,26,6,0,MLO,359.2
1995,9,2,4,0,MLO,357.3
1995,9,9,7,0,MLO,358.5
1995,9,16,6,0,MLO,358.5
1995,9,23,6,0,MLO,358.2
1995,9,30,7,0,MLO,357.5
1995,10,7,7,0,MLO,357.6
1995,10,14,7,0,MLO,357.6
1995,10,21,7,0,MLO,358.0
1995,10,28,6,0,MLO,358.2
1995,11,4,6,0,MLO,359.1
1995,11,11,6,0,MLO,359.4
1995,11,18,7,0,MLO,359.6
1995,11,25,7,0,MLO,359.8
1995,12,2,7,0,MLO,360.1
1995,12,9,7,0,MLO,360.4
1995,12,16,7,0,MLO,360.5
1995,12,23,6,0,MLO,360.8
1995,12,30,5,0,MLO,361.7
1996,1,6,7,0,MLO,361.8
1996,1,13,7,0,MLO,362.0
1996,1,20,7,0,MLO,362.1
1996,1,27,4,0,MLO,362.2
1996,2,3,7,0,MLO,362.6
1996,2,10,7,0,MLO,363.1
1996,2,17,7,0,MLO,363.0
1996,2,24,7,0,MLO,364.0
1996,3,2,6,0,MLO,363.8
1996,3,9,7,0,MLO,363.6
1996,3,16,7,0,MLO,364.1
1996,3,23,6,0,MLO,364.5
1996,3,30,7,0,MLO,364.3
1996,4,6,7,0,MLO,364.5
1996,4,13,7,0,MLO,364.8
1996,4,20,7,0,MLO,364.4
1996,4,27,7,0,MLO,365.1
1996,5,4,7,0,MLO,364.9
1996,5,11,6,0,MLO,365.3
1996,5,18,7,0,MLO,365.7
1996,5,25,7,0,MLO,365.4
1996,6,1,7,0,MLO,364.8
1996,6,8,5,0,MLO,365.1
1996,6,15,7,0,MLO,365.2
1996,6,22,7,0,MLO,365.0
1996,6,29,7,0,MLO,364.3
1996,7,6,7,0,MLO,364.1
1996,7,13,7,0,MLO,363.7
1996,7,20,7,0,MLO,363.3
1996,7,27,7,0,MLO,362.8
1996,8,3,7,0,MLO,361.7
1996,8,10,6,0,MLO,362.1
1996,8,17,7,0,MLO,361.2
1996,8,24,7,0,MLO,360.8
1996,8,31,7,0,MLO,360.8
1996,9,7,4,0,MLO,359.8
1996,9,14,6,0,MLO,359.8
1996,9,21,7,0,MLO,359.0
1996,9,28,6,0,MLO,359.0
1996,10,5,7,0,MLO,359.4
1996,10,12,5,0,MLO,359.5
1996,10,19,4,0,MLO,359.8
1996,10,26,6,0,MLO,359.8
1996,11,2,4,0,MLO,359.9
1996,11,9,7,0,MLO,360.5
1996,11,16,5,0,MLO,360.7
1996,11,23,7,0,MLO,361.2
1996,11,30,4,0,MLO,361.4
1996,12,7,6,0,MLO,361.9
1996,12,14,5,0,MLO,362.6
1996,12,21,7,0,MLO,362.4
1996,12,28,7,0,MLO,362.6
1997,1,4,7,0,MLO,362.9
1997,1,11,7,0,MLO,363.0
1997,1,18,5,0,MLO,363.1
1997,1,25,7,0,MLO,363.5
1997,2,1,7,0,MLO,363.2
1997,2,8,6,0,MLO,364.1
1997,2,15,6,0,MLO,364.0
1997,2,22,5,0,MLO,364.2
1997,3,1,4,0,MLO,364.5
1997,3,8,4,0,MLO,364.1
1997,3,15,7,0,MLO,364.1
1997,3,22,6,0,MLO,364.7
1997,3,29,7,0,MLO,365.4
1997,4,5,7,0,MLO,365.8
1997,4,12,6,0,MLO,366.2
1997,4,19,3,0,MLO,366.6
1997,4,26,6,0,MLO,366.7
1997,5,3,7,0,MLO,366.7
1997,5,10,7,0,MLO,366.8
1997,5,17,7,0,MLO,367.0
1997,5,24,6,0,MLO,366.6
1997,5,31,6,0,MLO,366.3
1997,6,7,7,0,MLO,365.7
1997,6,14,5,0,MLO,365.6
1997,6,21,7,0,MLO,365.5
1997,6,28,6,0,MLO,365.1
1997,7,5,7,0,MLO,365.0
1997,7,12,7,0,MLO,364.6
1997,7,19,6,0,MLO,364.1
1997,7,26,7,0,MLO,363.8
1997,8,2,5,0,MLO,363.3
1997,8,9,4,0,MLO,363.3
1997,8,16,4,0,MLO,362.6
1997,8,23,7,0,MLO,361.5
1997,8,30,6,0,MLO,361.6
1997,9,6,7,0,MLO,360.6
1997,9,13,7,0,MLO,360.2
1997,9,20,7,0,MLO,360.0
1997,9,27,7,0,MLO,359.8
1997,10,4,7,0,MLO,360.5
1997,10,11,7,0,MLO,360.4
1997,10,18,7,0,MLO,361.0
1997,10,25,6,0,MLO,361.1
1997,11,1,7,0,MLO,361.7
1997,11,8,7,0,MLO,362.1
1997,11,15,7,0,MLO,362.0
1997,11,22,6,0,MLO,362.6
1997,11,29,7,0,MLO,363.5
1997,12,6,7,0,MLO,363.9
1997,12,13,6,0,MLO,363.9
1997,12,20,7,0,MLO,364.2
1997,12,27,7,0,MLO,365.0
1998,1,3,6,0,MLO,365.2
1998,1,10,7,0,MLO,365.3
1998,1,17,7,0,MLO,365.3
1998,1,24,7,0,MLO,365.3
1998,1,31,7,0,MLO,365.6
1998,2,7,7,0,MLO,366.0
1998,2,14,7,0,MLO,365.5
1998,2,21,3,0,MLO,366.0
1998,2,28,5,0,MLO,367.3
1998,3,7,7,0,MLO,367.0
1998,3,14,7,0,MLO,366.6
1998,3,21,7,0,MLO,367.4
1998,3,28,7,0,MLO,368.5
1998,4,4,7,0,MLO,368.6
1998,4,11,6,0,MLO,368.6
1998,4,18,7,0,MLO,368.0
1998,4,25,7,0,MLO,368.9
1998,5,2,6,0,MLO,369.1
1998,5,9,4,0,MLO,368.8
1998,5,16,6,0,MLO,368.5
1998,5,23,7,0,MLO,369.6
1998,5,30,7,0,MLO,369.7
1998,6,6,6,0,MLO,369.4
1998,6,13,7,0,MLO,368.8
1998,6,20,6,0,MLO,368.5
1998,6,27,6,0,MLO,368.3
1998,7,4,6,0,MLO,368.0
1998,7,11,7,0,MLO,367.5
1998,7,18,5,0,MLO,367.6
1998,7,25,7,0,MLO,367.3
1998,8,1,7,0,MLO,366.8
1998,8,8,6,0,MLO,366.4
1998,8,15,6,0,MLO,365.6
1998,8,22,3,0,MLO,365.6
1998,8,29,4,0,MLO,364.2
1998,9,5,7,0,MLO,364.7
1998,9,12,7,0,MLO,363.9
1998,9,19,7,0,MLO,363.5
1998,9,26,7,0,MLO,363.6
1998,10,3,7,0,MLO,364.0
1998,10,10,7,0,MLO,364.1
1998,10,17,7,0,MLO,364.4
1998,10,24,7,0,MLO,364.4
1998,10,31,6,0,MLO,364.7
1998,11,7,7,0,MLO,365.0
1998,11,14,7,0,MLO,365.4
1998,11,21,7,0,MLO,365.8
1998,11,28,7,0,MLO,366.0
1998,12,5,7,0,MLO,366.4
1998,12,12,6,0,MLO,366.7
1998,12,19,7,0,MLO,367.3
1998,12,26,7,0,MLO,367.3
1999,1,2,7,0,MLO,367.5
1999,1,9,7,0,MLO,367.8
1999,1,16,7,0,MLO,367.8
1999,1,23,7,0,MLO,368.3
1999,1,30,7,0,MLO,369.2
1999,2,6,7,0,MLO,369.1
1999,2,13,7,0,MLO,368.8
1999,2,20,7,0,MLO,369.0
1999,2,27,7,0,MLO,368.5
1999,3,6,7,0,MLO,368.1
1999,3,13,7,0,MLO,369.5
1999,3,20,7,0,MLO,370.2
1999,3,27,7,0,MLO,370.6
1999,4,3,7,0,MLO,371.1
1999,4,10,7,0,MLO,371.5
1999,4,17,7,0,MLO,371.0
1999,4,24,6,0,MLO,370.3
1999,5,1,6,0,MLO,370.8
1999,5,8,7,0,MLO,371.3
1999,5,15,6,0,MLO,371.0
1999,5,22,4,0,MLO,370.8
1999,5,29,6,0,MLO,370.3
1999,6,5,6,0,MLO,370.9
1999,6,12,7,0,MLO,370.3
1999,6,19,7,0,MLO,369.9
1999,6,26,7,0,MLO,369.9
1999,7,3,5,0,MLO,369.4
1999,7,10,7,0,MLO,370.1
1999,7,17,7,0,MLO,369.5
1999,7,24,6,0,MLO,368.6
1999,7,31,6,0,MLO,367.4
1999,8,7,7,0,MLO,367.6
1999,8,14,6,0,MLO,366.7
1999,8,21,7,0,MLO,366.4
1999,8,28,7,0,MLO,366.1
1999,9,4,7,0,MLO,364.1
1999,9,11,7,0,MLO,364.7
1999,9,18,6,0,MLO,365.2
1999,9,25,7,0,MLO,364.7
1999,10,2,7,0,MLO,364.5
1999,10,9,6,0,MLO,365.0
1999,10,16,7,0,MLO,364.9
1999,10,23,7,0,MLO,365.6
1999,10,30,7,0,MLO,365.7
1999,11,6,7,0,MLO,366.2
1999,11,13,7,0,MLO,366.7
1999,11,20,5,0,MLO,366.6
1999,11,27,7,0,MLO,367.1
1999,12,4,7,0,MLO,367.4
1999,12,11,7,0,MLO,368.0
1999,12,18,7,0,MLO,368.0
1999,12,25,7,0,MLO,368.2
2000,1,1,7,0,MLO,368.6
2000,1,8,7,0,MLO,368.5
2000,1,15,6,0,MLO,369.0
2000,1,22,5,0,MLO,369.8
2000,1,29,6,0,MLO,369.2
2000,2,5,5,0,MLO,369.1
2000,2,12,7,0,MLO,369.6
2000,2,19,7,0,MLO,369.3
2000,2,26,7,0,MLO,369.5
2000,3,4,6,0,MLO,370.0
2000,3,11,7,0,MLO,370.0
2000,3,18,7,0,MLO,370.9
2000,3,25,7,0,MLO,370.7
2000,4,1,7,0,MLO,370.9
2000,4,8,6,0,MLO,371.7
2000,4,15,6,0,MLO,371.8
2000,4,22,7,0,MLO,372.0
2000,4,29,7,0,MLO,371.3
2000,5,6,7,0,MLO,371.2
2000,5,13,7,0,MLO,371.7
2000,5,20,7,0,MLO,371.9
2000,5,27,7,0,MLO,371.8
2000,6,3,6,0,MLO,371.9
2000,6,10,7,0,MLO,371.6
2000,6,17,7,0,MLO,371.7
2000,6,24,4,0,MLO,371.3
2000,7,1,7,0,MLO,370.8
2000,7,8,6,0,MLO,370.0
2000,7,15,7,0,MLO,370.2
2000,7,22,7,0,MLO,369.7
2000,7,29,6,0,MLO,369.0
2000,8,5,6,0,MLO,368.7
2000,8,12,7,0,MLO,368.3
2000,8,19,5,0,MLO,367.7
2000,8,26,6,0,MLO,367.1
2000,9,2,7,0,MLO,367.2
2000,9,9,4,0,MLO,366.7
2000,9,16,4,0,MLO,366.2
2000,9,23,7,0,MLO,366.2
2000,9,30,7,0,MLO,366.4
2000,10,7,7,0,MLO,366.3
2000,10,14,7,0,MLO,366.6
2000,10,21,7,0,MLO,366.7
2000,10,28,7,0,MLO,367.3
2000,11,4,6,0,MLO,367.6
2000,11,11,7,0,MLO,368.0
2000,11,18,7,0,MLO,368.6
2000,11,25,7,0,MLO,368.3
2000,12,2,5,0,MLO,369.0
2000,12,9,6,0,MLO,369.6
2000,12,16,6,0,MLO,369.3
2000,12,23,7,0,MLO,369.5
2000,12,30,7,0,MLO,369.8
2001,1,6,6,0,MLO,369.8
2001,1,13,4,0,MLO,370.2
2001,1,20,7,0,MLO,369.9
2001,1,27,7,0,MLO,370.8
2001,2,3,6,0,MLO,371.3
2001,2,10,7,0,MLO,371.1
2001,2,17,7,0,MLO,371.7
2001,2,24,7,0,MLO,371.2
2001,3,3,6,0,MLO,372.2
2001,3,10,7,0,MLO,372.2
2001,3,17,6,0,MLO,372.1
2001,3,24,6,0,MLO,371.8
2001,3,31,6,0,MLO,372.0
2001,4,7,7,0,MLO,372.7
2001,4,14,7,0,MLO,372.7
2001,4,21,7,0,MLO,373.0
2001,4,28,7,0,MLO,372.7
2001,5,5,5,0,MLO,373.7
2001,5,12,7,0,MLO,373.9
2001,5,19,5,0,MLO,373.7
2001,5,26,7,0,MLO,373.9
2001,6,2,6,0,MLO,373.8
2001,6,9,7,0,MLO,373.1
2001,6,16,7,0,MLO,372.8
2001,6,23,7,0,MLO,372.9
2001,6,30,6,0,MLO,372.7
2001,7,7,4,0,MLO,372.1
2001,7,14,7,0,MLO,371.3
2001,7,21,4,0,MLO,371.2
2001,7,28,6,0,MLO,370.6
2001,8,4,6,0,MLO,369.9
2001,8,11,7,0,MLO,369.5
